id,display_name,works_count,h_index,country_code,works_api_url
A5113478221,Jeff Bilmes,328,53,US,https://api.openalex.org/works?filter=author.id:A5113478221
A5001070941,Zhiwei Steven Wu,302,30,US,https://api.openalex.org/works?filter=author.id:A5001070941
A5038789523,Catherine Hall,295,35,GB,https://api.openalex.org/works?filter=author.id:A5038789523
A5000247698,Joshua T. Cohen,255,47,US,https://api.openalex.org/works?filter=author.id:A5000247698
A5100757495,Jing Huang,206,46,US,https://api.openalex.org/works?filter=author.id:A5100757495
A5038697749,Martin Rosvall,146,34,SE,https://api.openalex.org/works?filter=author.id:A5038697749
A5005675028,Klemens B. Meyer,145,44,US,https://api.openalex.org/works?filter=author.id:A5005675028
A5015829772,Bin Wang,145,21,SG,https://api.openalex.org/works?filter=author.id:A5015829772
A5031732469,Jim Waldo,96,20,US,https://api.openalex.org/works?filter=author.id:A5031732469
A5090332884,Susan Wyche,74,25,US,https://api.openalex.org/works?filter=author.id:A5090332884
A5102889910,Guangtao Wang,68,22,CN,https://api.openalex.org/works?filter=author.id:A5102889910
A5100632700,Jing Huang,67,19,CN,https://api.openalex.org/works?filter=author.id:A5100632700
A5024048950,Ezra Gabbay,64,12,US,https://api.openalex.org/works?filter=author.id:A5024048950
A5015316443,Alisa Bandlow,54,4,US,https://api.openalex.org/works?filter=author.id:A5015316443
A5067264969,Ashwin Paranjape,34,12,US,https://api.openalex.org/works?filter=author.id:A5067264969
A5082048558,Michael Zarro,33,7,US,https://api.openalex.org/works?filter=author.id:A5082048558
A5113999085,Jeffrey Lotspiech,26,6,US,https://api.openalex.org/works?filter=author.id:A5113999085
A5007272725,Giridhari Venkatadri,11,8,MX,https://api.openalex.org/works?filter=author.id:A5007272725
A5110287426,Ulf Aslak,9,5,DK,https://api.openalex.org/works?filter=author.id:A5110287426
A5043014709,Niki Kittur,7,4,US,https://api.openalex.org/works?filter=author.id:A5043014709
A5056419022,David Peleg,593,78,IL,https://api.openalex.org/works?filter=author.id:A5056419022
A5071944803,Nancy Lynch,586,66,US,https://api.openalex.org/works?filter=author.id:A5071944803
A5045719162,Patrick Webb,374,54,US,https://api.openalex.org/works?filter=author.id:A5045719162
A5028869858,Eli Upfal,341,56,US,https://api.openalex.org/works?filter=author.id:A5028869858
A5029333678,Hagit Attiya,335,42,IL,https://api.openalex.org/works?filter=author.id:A5029333678
A5062248810,Georgios D. Kitsios,277,42,US,https://api.openalex.org/works?filter=author.id:A5062248810
A5113582583,Nicholas Pippenger,209,45,US,https://api.openalex.org/works?filter=author.id:A5113582583
A5009047696,Martin W. Bloem,180,50,US,https://api.openalex.org/works?filter=author.id:A5009047696
A5056228425,Takeshi Kurashima,99,21,JP,https://api.openalex.org/works?filter=author.id:A5056228425
A5018634475,Werner Schultink,94,34,US,https://api.openalex.org/works?filter=author.id:A5018634475
A5032434500,Brian Dorn,89,20,US,https://api.openalex.org/works?filter=author.id:A5032434500
A5003959306,Ahmad R. Pratama,69,12,ID,https://api.openalex.org/works?filter=author.id:A5003959306
A5111558966,Larry Stockmeyer,62,30,US,https://api.openalex.org/works?filter=author.id:A5111558966
A5101437011,Thomas Park,40,12,US,https://api.openalex.org/works?filter=author.id:A5101437011
A5000043433,Jill Dimond,33,17,US,https://api.openalex.org/works?filter=author.id:A5000043433
A5068607680,Andrew Zhai,33,12,CA,https://api.openalex.org/works?filter=author.id:A5068607680
A5001517214,Ilkka Kivimäki,32,12,FI,https://api.openalex.org/works?filter=author.id:A5001517214
A5009367144,Erin Boyd,28,10,US,https://api.openalex.org/works?filter=author.id:A5009367144
A5100763978,Haoyu Chen,28,7,CN,https://api.openalex.org/works?filter=author.id:A5100763978
A5025775324,Fayruz Rahma,21,3,ID,https://api.openalex.org/works?filter=author.id:A5025775324
A5007026183,Lindsey Lenters,16,10,CA,https://api.openalex.org/works?filter=author.id:A5007026183
A5037605408,Nikil Pancha,12,6,US,https://api.openalex.org/works?filter=author.id:A5037605408
A5091447107,Paul Baltescu,9,4,GB,https://api.openalex.org/works?filter=author.id:A5091447107
A5086347882,Maurice Herlihy,470,61,US,https://api.openalex.org/works?filter=author.id:A5086347882
A5039337311,Jessica Fanzo,353,63,US,https://api.openalex.org/works?filter=author.id:A5039337311
A5047977904,Mitchell J. Small,284,41,US,https://api.openalex.org/works?filter=author.id:A5047977904
A5063080572,Paul S. Fischbeck,144,36,US,https://api.openalex.org/works?filter=author.id:A5063080572
A5031833342,Shauna Downs,131,29,US,https://api.openalex.org/works?filter=author.id:A5031833342
A5033664849,Denise E. Agosto,126,23,US,https://api.openalex.org/works?filter=author.id:A5033664849
A5036190625,Serge Plotkin,87,38,US,https://api.openalex.org/works?filter=author.id:A5036190625
A5016467897,Sara Bernardini,76,17,GB,https://api.openalex.org/works?filter=author.id:A5016467897
A5048462233,Ian H. Spicknall,72,25,US,https://api.openalex.org/works?filter=author.id:A5048462233
A5032871012,Maria Brbić,55,21,CH,https://api.openalex.org/works?filter=author.id:A5032871012
A5059138388,Rachel M. Magee,53,10,US,https://api.openalex.org/works?filter=author.id:A5059138388
A5022336015,Kaidi Cao,51,19,US,https://api.openalex.org/works?filter=author.id:A5022336015
A5008858069,Laura T. Haderxhanaj,43,13,US,https://api.openalex.org/works?filter=author.id:A5008858069
A5026198819,Mitchell Gordon,40,15,US,https://api.openalex.org/works?filter=author.id:A5026198819
A5011465978,Quinn Marshall,29,11,US,https://api.openalex.org/works?filter=author.id:A5011465978
A5080105491,Nils Grede,24,15,IT,https://api.openalex.org/works?filter=author.id:A5080105491
A5102186278,Jianhua Xu,13,7,CN,https://api.openalex.org/works?filter=author.id:A5102186278
A5064936869,Michael Dickard,12,5,US,https://api.openalex.org/works?filter=author.id:A5064936869
A5044895860,Periwinkle Doerfler,9,5,US,https://api.openalex.org/works?filter=author.id:A5044895860
A5034442887,Shannon L. Isovitsch,5,3,US,https://api.openalex.org/works?filter=author.id:A5034442887
A5112712257,Jay F. Nunamaker,503,69,US,https://api.openalex.org/works?filter=author.id:A5112712257
A5026028381,Michael Müller,325,53,US,https://api.openalex.org/works?filter=author.id:A5026028381
A5023927338,Klaus Kraemer,267,38,US,https://api.openalex.org/works?filter=author.id:A5023927338
A5110850533,Stanley Zlotkin,213,40,CA,https://api.openalex.org/works?filter=author.id:A5110850533
A5057125041,Wei Duan,132,19,CN,https://api.openalex.org/works?filter=author.id:A5057125041
A5048806623,Miriam J. Metzger,117,41,US,https://api.openalex.org/works?filter=author.id:A5048806623
A5002020728,Mikko Kivelä,114,22,FI,https://api.openalex.org/works?filter=author.id:A5002020728
A5023005988,Erick Boy,105,34,US,https://api.openalex.org/works?filter=author.id:A5023005988
A5084740625,Jed R. Brubaker,103,31,US,https://api.openalex.org/works?filter=author.id:A5084740625
A5100705950,Michael Chen,78,16,US,https://api.openalex.org/works?filter=author.id:A5100705950
A5004744017,Regina Moench‐Pfanner,63,29,CH,https://api.openalex.org/works?filter=author.id:A5004744017
A5023063524,Maciej Kurant,60,23,US,https://api.openalex.org/works?filter=author.id:A5023063524
A5013723114,Jean Pouget-Abadie,46,13,US,https://api.openalex.org/works?filter=author.id:A5013723114
A5091119313,Minas Gjoka,46,18,US,https://api.openalex.org/works?filter=author.id:A5091119313
A5058429350,Orli Waarts,45,25,US,https://api.openalex.org/works?filter=author.id:A5058429350
A5100321780,Yan Wang,45,11,CN,https://api.openalex.org/works?filter=author.id:A5100321780
A5100632698,Jing Huang,41,14,CN,https://api.openalex.org/works?filter=author.id:A5100632698
A5100360743,Xu Yang,38,9,CN,https://api.openalex.org/works?filter=author.id:A5100360743
A5064552332,Guillaume Saint-Jacques,26,6,US,https://api.openalex.org/works?filter=author.id:A5064552332
A5084971087,Tina van den Briel,20,12,IT,https://api.openalex.org/works?filter=author.id:A5084971087
A5007468024,Kacem Abida,18,4,US,https://api.openalex.org/works?filter=author.id:A5007468024
A5054365077,Suvrat Bhooshan,13,7,IL,https://api.openalex.org/works?filter=author.id:A5054365077
A5041411617,Andrew Z. Wang,478,62,US,https://api.openalex.org/works?filter=author.id:A5041411617
A5021463856,Paolo Santi,341,51,US,https://api.openalex.org/works?filter=author.id:A5021463856
A5109923159,Martha Minow,232,26,RU,https://api.openalex.org/works?filter=author.id:A5109923159
A5037159442,Li Pan,156,17,CN,https://api.openalex.org/works?filter=author.id:A5037159442
A5081428282,Nikhil Rao,143,22,IN,https://api.openalex.org/works?filter=author.id:A5081428282
A5045949932,Ravi Kant Gupta,95,15,IN,https://api.openalex.org/works?filter=author.id:A5045949932
A5107857343,Bernhard Schoelkopf,87,20,DE,https://api.openalex.org/works?filter=author.id:A5107857343
A5108397023,Aranka Anema,80,29,US,https://api.openalex.org/works?filter=author.id:A5108397023
A5082368067,Katherine A. Muldoon,79,17,CA,https://api.openalex.org/works?filter=author.id:A5082368067
A5065899612,Richardson Dilworth,64,11,US,https://api.openalex.org/works?filter=author.id:A5065899612
A5088524031,Heather Willever-Farr,61,3,US,https://api.openalex.org/works?filter=author.id:A5088524031
A5103198578,Hongyu Ren,44,19,CN,https://api.openalex.org/works?filter=author.id:A5103198578
A5065852947,Kristene Unsworth,31,8,US,https://api.openalex.org/works?filter=author.id:A5065852947
A5071447518,Pranav Jindal,31,9,IN,https://api.openalex.org/works?filter=author.id:A5071447518
A5074340783,Martina Mazzarello,31,5,US,https://api.openalex.org/works?filter=author.id:A5074340783
A5081757341,Sarah J. Fielden,20,14,CA,https://api.openalex.org/works?filter=author.id:A5081757341
A5111480149,Pamela Fergusson,18,8,US,https://api.openalex.org/works?filter=author.id:A5111480149
A5056180670,Ganesh Dubey,12,2,IN,https://api.openalex.org/works?filter=author.id:A5056180670
A5103377079,Mukesh Kumar,11,2,IN,https://api.openalex.org/works?filter=author.id:A5103377079
A5037697064,Trevor Harris,6,2,US,https://api.openalex.org/works?filter=author.id:A5037697064
A5063979721,Daniel Carmody,6,3,US,https://api.openalex.org/works?filter=author.id:A5063979721
A5057889658,Timur Abbiasov,5,1,US,https://api.openalex.org/works?filter=author.id:A5057889658
A5090085204,John B. Wong,607,104,US,https://api.openalex.org/works?filter=author.id:A5090085204
A5041756550,Lori Lyn Price,362,56,US,https://api.openalex.org/works?filter=author.id:A5041756550
A5006502257,Wen Xu,297,25,CN,https://api.openalex.org/works?filter=author.id:A5006502257
A5065417240,Karen M. Freund,268,49,US,https://api.openalex.org/works?filter=author.id:A5065417240
A5034172400,Joanna M. Rankin,223,38,US,https://api.openalex.org/works?filter=author.id:A5034172400
A5088186669,Anastassios G. Pittas,164,50,US,https://api.openalex.org/works?filter=author.id:A5088186669
A5080180747,Ian Darnton‐Hill,119,38,AU,https://api.openalex.org/works?filter=author.id:A5080180747
A5065985674,Steven Diamond,104,32,US,https://api.openalex.org/works?filter=author.id:A5065985674
A5036968282,Sue Timmis,102,13,GB,https://api.openalex.org/works?filter=author.id:A5036968282
A5111637678,Michael L. Bennish,100,38,ZA,https://api.openalex.org/works?filter=author.id:A5111637678
A5021724291,Benjamin E. Bagozzi,93,19,US,https://api.openalex.org/works?filter=author.id:A5021724291
A5014771663,Daniel Berliner,83,18,GB,https://api.openalex.org/works?filter=author.id:A5014771663
A5002454742,Saeid Shahraz,81,26,US,https://api.openalex.org/works?filter=author.id:A5002454742
A5109859076,Xin-Ji Wu,48,8,CN,https://api.openalex.org/works?filter=author.id:A5109859076
A5100392099,Wei Wang,29,11,CN,https://api.openalex.org/works?filter=author.id:A5100392099
A5079427695,Jeffrey Bickford,19,6,DE,https://api.openalex.org/works?filter=author.id:A5079427695
A5108201966,Donnie McGrath,19,14,US,https://api.openalex.org/works?filter=author.id:A5108201966
A5011014375,Jana C. Leary,16,8,US,https://api.openalex.org/works?filter=author.id:A5011014375
A5028210590,Ilona Murynets,16,8,US,https://api.openalex.org/works?filter=author.id:A5028210590
A5052186672,Abhijit Sharang,12,5,US,https://api.openalex.org/works?filter=author.id:A5052186672
A5110289533,Christopher Wong,9,5,GB,https://api.openalex.org/works?filter=author.id:A5110289533
A5003283754,Ramesh Subbaraman,7,4,US,https://api.openalex.org/works?filter=author.id:A5003283754
A5080433925,Hyeon Chang Kim,807,65,KR,https://api.openalex.org/works?filter=author.id:A5080433925
A5039980118,Michael P. Kim,541,44,US,https://api.openalex.org/works?filter=author.id:A5039980118
A5040821848,Eun Lee,407,39,KR,https://api.openalex.org/works?filter=author.id:A5040821848
A5084796844,Mark Manary,321,63,US,https://api.openalex.org/works?filter=author.id:A5084796844
A5017783286,Gregor Štiglic,238,24,SI,https://api.openalex.org/works?filter=author.id:A5017783286
A5050797761,Abdul Hye,169,39,GB,https://api.openalex.org/works?filter=author.id:A5050797761
A5062800749,Alison Callahan,103,27,US,https://api.openalex.org/works?filter=author.id:A5062800749
A5007638901,Jee‐Seon Shim,101,22,KR,https://api.openalex.org/works?filter=author.id:A5007638901
A5064179544,Stephen Kodish,78,15,US,https://api.openalex.org/works?filter=author.id:A5064179544
A5025142840,Kyungmee Park,77,13,KR,https://api.openalex.org/works?filter=author.id:A5025142840
A5103215664,Andrew Hall,73,29,GB,https://api.openalex.org/works?filter=author.id:A5103215664
A5085934034,Brian Coan,63,17,US,https://api.openalex.org/works?filter=author.id:A5085934034
A5005798722,Meena Jagadeesan,53,6,US,https://api.openalex.org/works?filter=author.id:A5005798722
A5035731525,Claudine Prudhon,39,15,GB,https://api.openalex.org/works?filter=author.id:A5035731525
A5037714222,Gal Yona,32,9,IL,https://api.openalex.org/works?filter=author.id:A5037714222
A5055287208,Howard R. Strasberg,28,10,US,https://api.openalex.org/works?filter=author.id:A5055287208
A5000232932,Helen Moestue,18,9,US,https://api.openalex.org/works?filter=author.id:A5000232932
A5043990336,Christina Ilvento,17,7,US,https://api.openalex.org/works?filter=author.id:A5043990336
A5052824300,Michelle Purcell,14,4,US,https://api.openalex.org/works?filter=author.id:A5052824300
A5078285925,Igor Pernek,14,6,AT,https://api.openalex.org/works?filter=author.id:A5078285925
A5043957469,Santiago Rodas-Moya,6,3,NL,https://api.openalex.org/works?filter=author.id:A5043957469
A5111582346,N Sultana,5,1,BD,https://api.openalex.org/works?filter=author.id:A5111582346
A5100438525,Chengqi Zhang,1081,69,CN,https://api.openalex.org/works?filter=author.id:A5100438525
A5000798681,Longbing Cao,665,55,AU,https://api.openalex.org/works?filter=author.id:A5000798681
A5042580769,Simon Parsons,600,50,GB,https://api.openalex.org/works?filter=author.id:A5042580769
A5084641325,Xingquan Zhu,566,68,US,https://api.openalex.org/works?filter=author.id:A5084641325
A5008056593,Shirui Pan,486,56,AU,https://api.openalex.org/works?filter=author.id:A5008056593
A5019186384,Guillermo Ricardo Simari,467,33,AR,https://api.openalex.org/works?filter=author.id:A5019186384
A5101457009,Soumen Chakrabarti,273,52,IN,https://api.openalex.org/works?filter=author.id:A5101457009
A5086292276,Liz Sonenberg,179,27,AU,https://api.openalex.org/works?filter=author.id:A5086292276
A5082317196,Shoujin Wang,165,26,AU,https://api.openalex.org/works?filter=author.id:A5082317196
A5040553648,Azim Shariff,162,44,CA,https://api.openalex.org/works?filter=author.id:A5040553648
A5060695800,Philip J. Guo,112,38,US,https://api.openalex.org/works?filter=author.id:A5060695800
A5072919264,Tim Gorichanaz,105,15,US,https://api.openalex.org/works?filter=author.id:A5072919264
A5080822884,Meen Chul Kim,82,15,US,https://api.openalex.org/works?filter=author.id:A5080822884
A5069948947,Benjamin H. Good,73,22,US,https://api.openalex.org/works?filter=author.id:A5069948947
A5049520222,Gabriela Marcu,60,19,US,https://api.openalex.org/works?filter=author.id:A5049520222
A5022446382,Nathaniel E. Helwig,51,16,US,https://api.openalex.org/works?filter=author.id:A5022446382
A5084733344,Lisl Zach,35,13,US,https://api.openalex.org/works?filter=author.id:A5084733344
A5007150791,Tim Moesgen,13,3,FI,https://api.openalex.org/works?filter=author.id:A5007150791
A5004186283,Rebecca Mullin,9,5,US,https://api.openalex.org/works?filter=author.id:A5004186283
A5101133514,You Yun,9,2,CN,https://api.openalex.org/works?filter=author.id:A5101133514
A5085800390,Nasreen Huq,7,5,BD,https://api.openalex.org/works?filter=author.id:A5085800390
A5020241070,Elliot K. Fishman,1733,121,US,https://api.openalex.org/works?filter=author.id:A5020241070
A5010152619,Mehmet A. Orgun,373,42,AU,https://api.openalex.org/works?filter=author.id:A5010152619
A5073692224,Chris Reed,328,40,GB,https://api.openalex.org/works?filter=author.id:A5073692224
A5075290241,Lingxi Xie,318,53,CN,https://api.openalex.org/works?filter=author.id:A5075290241
A5085254654,Defu Lian,304,35,CN,https://api.openalex.org/works?filter=author.id:A5085254654
A5032779977,Kristian Skrede Gleditsch,278,56,GB,https://api.openalex.org/works?filter=author.id:A5032779977
A5031935884,Carlos Iván Chesñevar,190,26,AR,https://api.openalex.org/works?filter=author.id:A5031935884
A5101520942,Wei‐Lun Chao,169,34,US,https://api.openalex.org/works?filter=author.id:A5101520942
A5021663592,Sanjay Modgil,166,30,GB,https://api.openalex.org/works?filter=author.id:A5021663592
A5109065097,Laurens van der Maaten,161,52,IL,https://api.openalex.org/works?filter=author.id:A5109065097
A5075722271,Ali Diabat,160,49,AE,https://api.openalex.org/works?filter=author.id:A5075722271
A5067640436,Yuyin Zhou,151,27,US,https://api.openalex.org/works?filter=author.id:A5067640436
A5020981025,Liang Hu,114,17,CN,https://api.openalex.org/works?filter=author.id:A5020981025
A5074995102,Giovanni Quattrone,84,21,IT,https://api.openalex.org/works?filter=author.id:A5074995102
A5091431342,Qihang Yu,74,18,CN,https://api.openalex.org/works?filter=author.id:A5091431342
A5044751495,Daniel Seaton,73,21,US,https://api.openalex.org/works?filter=author.id:A5044751495
A5112046034,Steven Willmott,71,11,ES,https://api.openalex.org/works?filter=author.id:A5112046034
A5033527598,Gerard A. W. Vreeswijk,65,17,NL,https://api.openalex.org/works?filter=author.id:A5033527598
A5087884109,Diarmuid Ó Séaghdha,57,29,GB,https://api.openalex.org/works?filter=author.id:A5087884109
A5044677118,Matthew South,32,13,GB,https://api.openalex.org/works?filter=author.id:A5044677118
A5012620828,Piotr Mitros,22,9,US,https://api.openalex.org/works?filter=author.id:A5012620828
A5011734740,Tamas Jambor,9,4,GB,https://api.openalex.org/works?filter=author.id:A5011734740
A5005342121,McGinnis,7,1,GB,https://api.openalex.org/works?filter=author.id:A5005342121
A5034390068,S. Wabnitz,973,66,RU,https://api.openalex.org/works?filter=author.id:A5034390068
A5012444491,Nail Akhmediev,605,87,AU,https://api.openalex.org/works?filter=author.id:A5012444491
A5038668215,Xiangnan He,479,88,CN,https://api.openalex.org/works?filter=author.id:A5038668215
A5072760035,Lorrie Faith Cranor,453,94,US,https://api.openalex.org/works?filter=author.id:A5072760035
A5100440326,Lei Li,441,28,CN,https://api.openalex.org/works?filter=author.id:A5100440326
A5090179530,Francesco Ricci⋆,357,54,IT,https://api.openalex.org/works?filter=author.id:A5090179530
A5070515519,Guanfeng Liu,343,37,AU,https://api.openalex.org/works?filter=author.id:A5070515519
A5081563886,Norman Sadeh,309,65,US,https://api.openalex.org/works?filter=author.id:A5081563886
A5086228116,Alessandro Acquisti,298,66,US,https://api.openalex.org/works?filter=author.id:A5086228116
A5074603286,Xiaolin Zheng,271,29,CN,https://api.openalex.org/works?filter=author.id:A5074603286
A5048353325,Wei Shen,262,45,CN,https://api.openalex.org/works?filter=author.id:A5048353325
A5028791879,Chaochao Chen,261,35,CN,https://api.openalex.org/works?filter=author.id:A5028791879
A5065294416,Adrian Ankiewicz,259,49,AU,https://api.openalex.org/works?filter=author.id:A5065294416
A5023892723,Licia Capra,177,45,GB,https://api.openalex.org/works?filter=author.id:A5023892723
A5012517550,Yuanhao Yu,53,12,CA,https://api.openalex.org/works?filter=author.id:A5012517550
A5021110559,Seyoun Park,49,16,US,https://api.openalex.org/works?filter=author.id:A5021110559
A5088720987,Alain Forget,40,17,US,https://api.openalex.org/works?filter=author.id:A5088720987
A5064393186,Zhixiang Chi,26,9,CA,https://api.openalex.org/works?filter=author.id:A5064393186
A5110544572,Yogesh Virkar,26,8,US,https://api.openalex.org/works?filter=author.id:A5110544572
A5014350811,Pedro Giovanni Leon,25,16,MX,https://api.openalex.org/works?filter=author.id:A5014350811
A5101854975,Feng Zhu,15,5,CN,https://api.openalex.org/works?filter=author.id:A5101854975
A5057500982,Lie Qu,14,7,CN,https://api.openalex.org/works?filter=author.id:A5057500982
A5037263029,Jun Zou,11,5,CN,https://api.openalex.org/works?filter=author.id:A5037263029
A5021582101,Li Gu,10,2,CA,https://api.openalex.org/works?filter=author.id:A5021582101
A5037563871,Bin Ye,6,4,AU,https://api.openalex.org/works?filter=author.id:A5037563871
A5016639693,Lü Tian,961,76,US,https://api.openalex.org/works?filter=author.id:A5016639693
A5030720334,Jin Tang,616,50,CN,https://api.openalex.org/works?filter=author.id:A5030720334
A5085221201,Weizhe Zhang,364,39,CN,https://api.openalex.org/works?filter=author.id:A5085221201
A5087920747,Shuming Shi,350,39,CN,https://api.openalex.org/works?filter=author.id:A5087920747
A5020953714,Yujiu Yang,322,25,CN,https://api.openalex.org/works?filter=author.id:A5020953714
A5100358442,Qiong Li,294,26,CN,https://api.openalex.org/works?filter=author.id:A5100358442
A5110579339,Zhaopeng Tu,249,40,CN,https://api.openalex.org/works?filter=author.id:A5110579339
A5082393646,Francesco Calabrese,236,41,IT,https://api.openalex.org/works?filter=author.id:A5082393646
A5064818681,Henriette Cramer,124,25,US,https://api.openalex.org/works?filter=author.id:A5064818681
A5100365484,Xing Wang,119,16,CN,https://api.openalex.org/works?filter=author.id:A5100365484
A5100681423,Xiaoxiong Zhong,93,15,CN,https://api.openalex.org/works?filter=author.id:A5100681423
A5032239293,Hongwei Yang,87,12,CN,https://api.openalex.org/works?filter=author.id:A5032239293
A5023250445,Wenxiang Jiao,83,14,CN,https://api.openalex.org/works?filter=author.id:A5023250445
A5101696592,Rui Wang,69,10,CN,https://api.openalex.org/works?filter=author.id:A5101696592
A5082323876,Neal Lathia,61,29,GB,https://api.openalex.org/works?filter=author.id:A5082323876
A5100733744,Desheng Wang,55,10,CN,https://api.openalex.org/works?filter=author.id:A5100733744
A5101235623,Jialu Xu,53,12,CN,https://api.openalex.org/works?filter=author.id:A5101235623
A5080253330,Yixuan Su,51,13,CN,https://api.openalex.org/works?filter=author.id:A5080253330
A5061972189,Neil O’Hare,49,20,US,https://api.openalex.org/works?filter=author.id:A5061972189
A5034614141,Liang Tian,43,11,HK,https://api.openalex.org/works?filter=author.id:A5034614141
A5111586036,Giusy Di Lorenzo,40,18,IE,https://api.openalex.org/works?filter=author.id:A5111586036
A5100669278,Zhiwei He,24,5,CN,https://api.openalex.org/works?filter=author.id:A5100669278
A5046111391,Jonathan Ellis,21,6,US,https://api.openalex.org/works?filter=author.id:A5046111391
A5012487013,Abhishek Kumar,757,61,IN,https://api.openalex.org/works?filter=author.id:A5012487013
A5078998782,Neil T. Heffernan,376,41,US,https://api.openalex.org/works?filter=author.id:A5078998782
A5002939847,Lujo Bauer,177,52,US,https://api.openalex.org/works?filter=author.id:A5002939847
A5100329600,Tingting Zhang,157,34,CN,https://api.openalex.org/works?filter=author.id:A5100329600
A5029566548,Shang-Wen Li,141,22,US,https://api.openalex.org/works?filter=author.id:A5029566548
A5048465819,Xiaojiang Liu,127,28,CN,https://api.openalex.org/works?filter=author.id:A5048465819
A5100716576,Yongjian Wu,127,31,CN,https://api.openalex.org/works?filter=author.id:A5100716576
A5100614778,Yanmin Li,113,18,CN,https://api.openalex.org/works?filter=author.id:A5100614778
A5039883116,Yunhang Shen,105,17,CN,https://api.openalex.org/works?filter=author.id:A5039883116
A5071246801,Blase Ur,93,35,US,https://api.openalex.org/works?filter=author.id:A5071246801
A5100628257,Xiaoxuan Chen,91,23,CN,https://api.openalex.org/works?filter=author.id:A5100628257
A5050855162,Mihai Christodorescu,89,28,US,https://api.openalex.org/works?filter=author.id:A5050855162
A5060037854,Jonathan Sze Choong Low,75,23,SG,https://api.openalex.org/works?filter=author.id:A5060037854
A5065663195,Carrie J. Cai,67,26,US,https://api.openalex.org/works?filter=author.id:A5065663195
A5086187754,Yong Sheng Khoo,62,20,SG,https://api.openalex.org/works?filter=author.id:A5086187754
A5085980491,William Yu Chung Wang,58,13,NZ,https://api.openalex.org/works?filter=author.id:A5085980491
A5077826909,Richard Shay,54,24,US,https://api.openalex.org/works?filter=author.id:A5077826909
A5100368249,Wei Luo,44,15,SG,https://api.openalex.org/works?filter=author.id:A5100368249
A5100436085,Lei Wang,43,13,SG,https://api.openalex.org/works?filter=author.id:A5100436085
A5019007354,Manya Sleeper,33,16,US,https://api.openalex.org/works?filter=author.id:A5019007354
A5078581234,Rebecca Balebako,27,15,US,https://api.openalex.org/works?filter=author.id:A5078581234
A5112605320,Samuel Maldonado,14,5,US,https://api.openalex.org/works?filter=author.id:A5112605320
A5063648924,Vishal Sanwalani,13,10,US,https://api.openalex.org/works?filter=author.id:A5063648924
A5103143605,Ling Cao,13,5,CN,https://api.openalex.org/works?filter=author.id:A5103143605
A5034165453,Seeram Ramakrishna,2310,183,SG,https://api.openalex.org/works?filter=author.id:A5034165453
A5100353377,Chang Liu,958,50,CN,https://api.openalex.org/works?filter=author.id:A5100353377
A5009797333,Luis Martı́nez,818,73,ES,https://api.openalex.org/works?filter=author.id:A5009797333
A5052117860,Armin G. Aberle,493,56,SG,https://api.openalex.org/works?filter=author.id:A5052117860
A5041089506,Ariel D. Procaccia,291,51,US,https://api.openalex.org/works?filter=author.id:A5041089506
A5053209283,Pradeep Ravikumar,255,44,US,https://api.openalex.org/works?filter=author.id:A5053209283
A5101423749,Xin Zhou,116,24,CN,https://api.openalex.org/works?filter=author.id:A5101423749
A5017769599,Zhi Chen,95,15,CN,https://api.openalex.org/works?filter=author.id:A5017769599
A5102737328,Min Du,70,21,CN,https://api.openalex.org/works?filter=author.id:A5102737328
A5071653402,Yaxing Yao,54,18,US,https://api.openalex.org/works?filter=author.id:A5071653402
A5040419676,Ritesh Noothigattu,25,10,US,https://api.openalex.org/works?filter=author.id:A5040419676
A5018056399,Yee Shee Tan,17,8,SG,https://api.openalex.org/works?filter=author.id:A5018056399
A5015101188,Snehalkumar S. Gaikwad,15,8,US,https://api.openalex.org/works?filter=author.id:A5015101188
A5109440792,Idan Amit,15,5,IL,https://api.openalex.org/works?filter=author.id:A5109440792
A5045187233,David Yan,10,2,US,https://api.openalex.org/works?filter=author.id:A5045187233
A5067768850,Harshvardhan Takawale,10,4,US,https://api.openalex.org/works?filter=author.id:A5067768850
A5020283825,Haimiao Yuan,6,3,US,https://api.openalex.org/works?filter=author.id:A5020283825
A5057916222,Mohsen Guizani,1874,112,QA,https://api.openalex.org/works?filter=author.id:A5057916222
A5056209905,Shahid Mumtaz,640,71,PL,https://api.openalex.org/works?filter=author.id:A5056209905
A5039042766,Zhenyu Zhou,529,63,CN,https://api.openalex.org/works?filter=author.id:A5039042766
A5073720799,Wenyin Liu,375,47,CN,https://api.openalex.org/works?filter=author.id:A5073720799
A5086292931,Christopher C. Yang,373,37,US,https://api.openalex.org/works?filter=author.id:A5086292931
A5010974487,Qiang Qu,292,38,CN,https://api.openalex.org/works?filter=author.id:A5010974487
A5101614443,Abhinav Shrivastava,261,36,US,https://api.openalex.org/works?filter=author.id:A5101614443
A5072282421,Zhen Zhang,260,38,CN,https://api.openalex.org/works?filter=author.id:A5072282421
A5113969216,Ser-Nam Lim,208,31,US,https://api.openalex.org/works?filter=author.id:A5113969216
A5052377100,Qingshan Jiang,200,30,CN,https://api.openalex.org/works?filter=author.id:A5052377100
A5081546760,Geng Zhang,167,21,CN,https://api.openalex.org/works?filter=author.id:A5081546760
A5100434570,Zhao Wang,89,12,CN,https://api.openalex.org/works?filter=author.id:A5100434570
A5102809317,Huixia Ding,68,6,,https://api.openalex.org/works?filter=author.id:A5102809317
